CODE,Date,Hour,TMP,WSP,WDR
KORH,11/25/2018,15,42,5,330
KORH,11/25/2018,16,41,6,310
KORH,11/25/2018,17,40,5,290
KORH,11/25/2018,18,39,3,270
KORH,11/25/2018,19,39,8,260
KORH,11/25/2018,20,40,6,270
KORH,11/25/2018,21,41,9,270
KORH,11/25/2018,22,40,8,260
KORH,11/25/2018,23,38,0,0
KPSM,11/25/2018,0,37,6,30
KPSM,11/25/2018,1,36,5,320
KPSM,11/25/2018,2,36,3,270
KPSM,11/25/2018,3,36,8,360
KPSM,11/25/2018,4,37,9,30
KPSM,11/25/2018,5,39,7,30
KPSM,11/25/2018,6,40,9,30
KPSM,11/25/2018,7,40,10,20
KPSM,11/25/2018,8,39,9,360
KPSM,11/25/2018,9,38,12,340
KPSM,11/25/2018,10,39,9,340
KPSM,11/25/2018,11,39,10,340
KPSM,11/25/2018,12,40,8,340
KPSM,11/25/2018,13,40,10,330
KPSM,11/25/2018,14,41,8,340
KPSM,11/25/2018,15,41,7,340
KPSM,11/25/2018,16,41,5,350
KPSM,11/25/2018,17,39,3,350
KPSM,11/25/2018,18,39,5,330
KPSM,11/25/2018,19,39,0,0
KPSM,11/25/2018,20,39,5,40
KPSM,11/25/2018,21,38,0,0
KPSM,11/25/2018,22,38,0,0
KPSM,11/25/2018,23,37,0,0
KPWM,11/25/2018,0,34,0,0
KPWM,11/25/2018,1,35,0,0
KPWM,11/25/2018,2,34,3,330
KPWM,11/25/2018,3,35,6,0
KPWM,11/25/2018,4,36,5,0
KPWM,11/25/2018,5,35,10,70
KPWM,11/25/2018,6,35,12,70
KPWM,11/25/2018,7,34,5,0
KPWM,11/25/2018,8,35,5,0
KPWM,11/25/2018,9,35,3,0
KPWM,11/25/2018,10,35,8,340
KPWM,11/25/2018,11,36,5,280
KPWM,11/25/2018,12,36,6,340
KPWM,11/25/2018,13,37,6,0
KPWM,11/25/2018,14,37,9,40
KPWM,11/25/2018,15,36,8,360
KPWM,11/25/2018,16,36,5,0
KPWM,11/25/2018,17,35,5,0
KPWM,11/25/2018,18,36,5,350
KPWM,11/25/2018,19,35,6,0
KPWM,11/25/2018,20,35,6,0
KPWM,11/25/2018,21,36,7,0
KPWM,11/25/2018,22,35,6,0
KPWM,11/25/2018,23,36,5,50
KBED,11/26/2018,0,38,0,0
KBED,11/26/2018,1,38,0,0
KBED,11/26/2018,2,39,0,0
KBED,11/26/2018,3,40,5,50
KBED,11/26/2018,4,41,0,0
KBED,11/26/2018,5,41,3,360
KBED,11/26/2018,6,40,3,40
KBED,11/26/2018,7,39,6,50
KBED,11/26/2018,8,39,6,50
KBED,11/26/2018,9,40,5,40
KBED,11/26/2018,10,42,0,0
KBED,11/26/2018,11,43,3,30
KBED,11/26/2018,12,44,3,340
KBED,11/26/2018,13,46,8,110
KBED,11/26/2018,14,45,10,100
KBED,11/26/2018,15,45,14,110
KBED,11/26/2018,16,45,13,100
KBED,11/26/2018,17,46,13,120
KBED,11/26/2018,18,44,14,80
KBED,11/26/2018,19,44,14,80
KBED,11/26/2018,20,44,16,80
KBED,11/26/2018,21,44,16,80
KBED,11/26/2018,22,43,17,70
KBED,11/26/2018,23,43,23,70
KORH,11/26/2018,0,40,7,280
KORH,11/26/2018,1,40,0,0
KORH,11/26/2018,2,40,5,60
KORH,11/26/2018,3,39,0,0
KORH,11/26/2018,4,37,5,220
KORH,11/26/2018,5,37,0,0
KORH,11/26/2018,6,37,3,70
KORH,11/26/2018,7,36,3,60
KORH,11/26/2018,8,36,3,40
KORH,11/26/2018,9,36,6,40
KORH,11/26/2018,10,36,6,60
KORH,11/26/2018,11,37,3,30
KORH,11/26/2018,12,37,3,50
KORH,11/26/2018,13,38,3,70
KORH,11/26/2018,14,38,6,60
KORH,11/26/2018,15,38,6,70
KORH,11/26/2018,16,39,12,90
KORH,11/26/2018,17,39,8,60
KORH,11/26/2018,18,39,8,90
KORH,11/26/2018,19,39,15,70
KORH,11/26/2018,20,39,13,70
KORH,11/26/2018,21,38,12,80
KORH,11/26/2018,22,37,21,60
KORH,11/26/2018,23,37,16,60
KPSM,11/26/2018,0,37,5,20
KPSM,11/26/2018,1,36,5,350
KPSM,11/26/2018,2,36,5,360
KPSM,11/26/2018,3,36,6,360
KPSM,11/26/2018,4,36,5,20
KPSM,11/26/2018,5,36,3,350
KPSM,11/26/2018,6,35,6,30
KPSM,11/26/2018,7,35,7,30
KPSM,11/26/2018,8,36,7,30
KPSM,11/26/2018,9,37,7,10
KPSM,11/26/2018,10,38,8,30
KPSM,11/26/2018,11,39,7,50
KPSM,11/26/2018,12,41,7,40
KPSM,11/26/2018,13,40,9,30
KPSM,11/26/2018,14,40,6,30
KPSM,11/26/2018,15,44,7,70
KPSM,11/26/2018,16,43,9,70
KPSM,11/26/2018,17,44,15,90
KPSM,11/26/2018,18,42,17,80
KPSM,11/26/2018,19,42,12,90
KPSM,11/26/2018,20,41,20,80
KPSM,11/26/2018,21,40,17,80
KPSM,11/26/2018,22,39,21,70
KPSM,11/26/2018,23,38,20,70
KPWM,11/26/2018,0,35,7,0
KPWM,11/26/2018,1,35,5,0
KPWM,11/26/2018,2,34,6,0
KPWM,11/26/2018,3,35,7,0
KPWM,11/26/2018,4,34,7,0
KPWM,11/26/2018,5,34,9,70
KPWM,11/26/2018,6,34,8,80
KPWM,11/26/2018,7,34,8,70
KPWM,11/26/2018,8,34,9,70
KPWM,11/26/2018,9,35,10,60
KPWM,11/26/2018,10,35,13,60
KPWM,11/26/2018,11,36,13,70
KPWM,11/26/2018,12,36,13,60
KPWM,11/26/2018,13,36,14,60
KPWM,11/26/2018,14,36,13,60
KPWM,11/26/2018,15,36,15,50
KPWM,11/26/2018,16,36,20,50
KPWM,11/26/2018,17,37,18,60
KPWM,11/26/2018,18,37,15,60
KPWM,11/26/2018,19,37,16,50
KPWM,11/26/2018,20,37,21,50
KPWM,11/26/2018,21,36,15,60
KPWM,11/26/2018,22,34,13,60
KPWM,11/26/2018,23,34,15,60
KBED,11/27/2018,0,42,17,60
KBED,11/27/2018,1,40,15,60
KBED,11/27/2018,2,41,14,50
KBED,11/27/2018,3,42,14,50
KBED,11/27/2018,4,43,14,50
KBED,11/27/2018,5,44,15,40
KBED,11/27/2018,6,45,14,20
KBED,11/27/2018,7,43,8,330
KBED,11/27/2018,8,42,8,310
KBED,11/27/2018,9,40,8,270
KBED,11/27/2018,10,39,12,240
KBED,11/27/2018,11,39,16,270
KBED,11/27/2018,12,42,13,260
KBED,11/27/2018,13,43,16,260
KBED,11/27/2018,14,43,13,260
KBED,11/27/2018,15,43,8,240
KBED,11/27/2018,16,43,16,230
KBED,11/27/2018,17,40,9,240
KBED,11/27/2018,18,39,12,250
KBED,11/27/2018,19,38,8,230
KBED,11/27/2018,20,38,8,240
KBED,11/27/2018,21,37,7,250
KBED,11/27/2018,22,36,8,230
KBED,11/27/2018,23,35,6,220
KORH,11/27/2018,0,37,16,50
KORH,11/27/2018,1,36,14,50
KORH,11/27/2018,2,34,10,40
KORH,11/27/2018,3,34,15,30
KORH,11/27/2018,4,33,13,20
KORH,11/27/2018,5,33,18,10
KORH,11/27/2018,6,33,13,10
KORH,11/27/2018,7,34,8,20
KORH,11/27/2018,8,34,8,270
KORH,11/27/2018,9,35,15,270
KORH,11/27/2018,10,34,14,270
KORH,11/27/2018,11,34,14,270
KORH,11/27/2018,12,35,15,270
KORH,11/27/2018,13,36,9,250
KORH,11/27/2018,14,38,14,260
KORH,11/27/2018,15,38,15,250
KORH,11/27/2018,16,36,14,250
KORH,11/27/2018,17,36,14,260
KORH,11/27/2018,18,34,17,250
KORH,11/27/2018,19,34,20,250
KORH,11/27/2018,20,33,21,250
KORH,11/27/2018,21,33,17,250
KORH,11/27/2018,22,32,15,240
KORH,11/27/2018,23,32,21,250
KPSM,11/27/2018,0,38,21,60
KPSM,11/27/2018,1,39,21,60
KPSM,11/27/2018,2,38,15,70
KPSM,11/27/2018,3,39,24,70
KPSM,11/27/2018,4,40,21,60
KPSM,11/27/2018,5,40,24,60
KPSM,11/27/2018,6,41,20,40
KPSM,11/27/2018,7,43,17,40
KPSM,11/27/2018,8,45,14,30
KPSM,11/27/2018,9,37,16,360
KPSM,11/27/2018,10,37,10,10
KPSM,11/27/2018,11,37,7,310
KPSM,11/27/2018,12,37,12,250
KPSM,11/27/2018,13,37,12,250
KPSM,11/27/2018,14,38,12,260
KPSM,11/27/2018,15,38,12,250
KPSM,11/27/2018,16,38,13,240
KPSM,11/27/2018,17,38,13,250
KPSM,11/27/2018,18,37,15,230
KPSM,11/27/2018,19,37,14,230
KPSM,11/27/2018,20,37,12,230
KPSM,11/27/2018,21,37,10,230
KPSM,11/27/2018,22,35,9,240
KPSM,11/27/2018,23,35,9,230
KPWM,11/27/2018,0,36,15,60
KPWM,11/27/2018,1,38,18,70
KPWM,11/27/2018,2,34,14,50
KPWM,11/27/2018,3,34,15,50
KPWM,11/27/2018,4,39,22,80
KPWM,11/27/2018,5,38,24,60
KPWM,11/27/2018,6,34,16,50
KPWM,11/27/2018,7,34,16,40
KPWM,11/27/2018,8,35,18,40
KPWM,11/27/2018,9,35,18,30
KPWM,11/27/2018,10,37,12,230
KPWM,11/27/2018,11,46,8,150
KPWM,11/27/2018,12,39,5,0
KPWM,11/27/2018,13,38,5,0
KPWM,11/27/2018,14,37,6,330
KPWM,11/27/2018,15,37,8,250
KPWM,11/27/2018,16,36,12,250
KPWM,11/27/2018,17,36,9,250
KPWM,11/27/2018,18,36,10,240
KPWM,11/27/2018,19,36,8,240
KPWM,11/27/2018,20,36,9,230
KPWM,11/27/2018,21,36,10,210
KPWM,11/27/2018,22,36,9,240
KPWM,11/27/2018,23,35,8,260
KBED,11/28/2018,0,35,7,240
KBED,11/28/2018,1,35,6,230
KBED,11/28/2018,2,36,7,240
KBED,11/28/2018,3,34,5,250
KBED,11/28/2018,4,33,3,240
KBED,11/28/2018,5,35,7,250
KBED,11/28/2018,6,35,8,260
KBED,11/28/2018,7,36,8,260
KBED,11/28/2018,8,37,8,270
KBED,11/28/2018,9,39,12,270
KBED,11/28/2018,10,40,16,280
KBED,11/28/2018,11,40,14,290
KBED,11/28/2018,12,41,15,290
KBED,11/28/2018,13,41,13,300
KBED,11/28/2018,14,42,16,280
KBED,11/28/2018,15,42,14,290
KBED,11/28/2018,16,41,14,290
KBED,11/28/2018,17,40,14,290
KBED,11/28/2018,18,39,13,290
KBED,11/28/2018,19,39,13,280
KBED,11/28/2018,20,38,9,280
KBED,11/28/2018,21,38,15,290
KBED,11/28/2018,22,37,15,300
KBED,11/28/2018,23,37,12,300
KORH,11/28/2018,0,31,16,250
KORH,11/28/2018,1,31,17,250
KORH,11/28/2018,2,31,13,250
KORH,11/28/2018,3,31,9,260
KORH,11/28/2018,4,31,10,260
KORH,11/28/2018,5,31,13,270
KORH,11/28/2018,6,31,12,270
KORH,11/28/2018,7,31,10,260
KORH,11/28/2018,8,31,15,260
KORH,11/28/2018,9,33,14,270
KORH,11/28/2018,10,34,16,270
KORH,11/28/2018,11,35,15,260
KORH,11/28/2018,12,36,12,270
KORH,11/28/2018,13,36,16,280
KORH,11/28/2018,14,36,14,280
KORH,11/28/2018,15,34,18,270
KORH,11/28/2018,16,34,14,280
KORH,11/28/2018,17,34,16,280
KORH,11/28/2018,18,34,17,280
KORH,11/28/2018,19,33,20,280
KORH,11/28/2018,20,33,21,280
KORH,11/28/2018,21,32,13,280
KORH,11/28/2018,22,32,20,280
KORH,11/28/2018,23,32,13,280
KPSM,11/28/2018,0,34,9,210
KPSM,11/28/2018,1,33,8,210
KPSM,11/28/2018,2,33,7,220
KPSM,11/28/2018,3,33,5,240
KPSM,11/28/2018,4,33,9,240
KPSM,11/28/2018,5,32,8,230
KPSM,11/28/2018,6,33,9,240
KPSM,11/28/2018,7,33,9,250
KPSM,11/28/2018,8,34,8,250
KPSM,11/28/2018,9,38,13,250
KPSM,11/28/2018,10,39,14,270
KPSM,11/28/2018,11,39,9,270
KPSM,11/28/2018,12,40,10,280
KPSM,11/28/2018,13,39,10,290
KPSM,11/28/2018,14,39,7,260
KPSM,11/28/2018,15,39,12,300
KPSM,11/28/2018,16,39,10,290
KPSM,11/28/2018,17,38,12,280
KPSM,11/28/2018,18,38,13,290
KPSM,11/28/2018,19,37,12,280
KPSM,11/28/2018,20,37,9,290
KPSM,11/28/2018,21,37,12,290
KPSM,11/28/2018,22,37,10,290
KPSM,11/28/2018,23,37,12,290
KPWM,11/28/2018,0,35,8,250
KPWM,11/28/2018,1,34,10,180
KPWM,11/28/2018,2,33,10,180
KPWM,11/28/2018,3,32,9,180
KPWM,11/28/2018,4,32,5,190
KPWM,11/28/2018,5,32,5,0
KPWM,11/28/2018,6,32,6,180
KPWM,11/28/2018,7,33,5,280
KPWM,11/28/2018,8,33,7,270
KPWM,11/28/2018,9,35,5,270
KPWM,11/28/2018,10,38,6,300
KPWM,11/28/2018,11,39,5,300
KPWM,11/28/2018,12,39,3,330
KPWM,11/28/2018,13,40,6,0
KPWM,11/28/2018,14,40,5,10
KPWM,11/28/2018,15,40,6,310
KPWM,11/28/2018,16,38,6,300
KPWM,11/28/2018,17,38,7,310
KPWM,11/28/2018,18,38,7,330
KPWM,11/28/2018,19,38,8,310
KPWM,11/28/2018,20,37,10,310
KPWM,11/28/2018,21,37,10,310
KPWM,11/28/2018,22,37,9,310
KPWM,11/28/2018,23,37,6,310
KBED,11/29/2018,0,38,12,300
KBED,11/29/2018,1,38,15,300
KBED,11/29/2018,2,38,15,310
KBED,11/29/2018,3,38,10,300
KBED,11/29/2018,4,38,14,310
KBED,11/29/2018,5,37,10,300
KBED,11/29/2018,6,37,10,310
KBED,11/29/2018,7,37,13,300
KBED,11/29/2018,8,39,13,290
KBED,11/29/2018,9,42,13,310
KBED,11/29/2018,10,43,23,300
KBED,11/29/2018,11,44,16,320
KBED,11/29/2018,12,44,13,310
KBED,11/29/2018,13,43,18,310
KBED,11/29/2018,14,44,23,310
KBED,11/29/2018,15,43,14,310
KBED,11/29/2018,16,42,14,300
KBED,11/29/2018,17,40,10,310
KBED,11/29/2018,18,40,16,310
KBED,11/29/2018,19,39,13,310
KBED,11/29/2018,20,38,9,310
KBED,11/29/2018,21,36,9,300
KBED,11/29/2018,22,36,7,320
KBED,11/29/2018,23,34,5,260
KORH,11/29/2018,0,32,20,290
KORH,11/29/2018,1,32,18,290
KORH,11/29/2018,2,32,17,290
KORH,11/29/2018,3,32,22,290
KORH,11/29/2018,4,33,17,310
KORH,11/29/2018,5,34,13,300
KORH,11/29/2018,6,34,20,290
KORH,11/29/2018,7,34,20,300
KORH,11/29/2018,8,34,17,300
KORH,11/29/2018,9,36,18,310
KORH,11/29/2018,10,37,20,290
KORH,11/29/2018,11,37,17,320
KORH,11/29/2018,12,37,16,300
KORH,11/29/2018,13,38,17,300
KORH,11/29/2018,14,38,22,300
KORH,11/29/2018,15,38,18,300
KORH,11/29/2018,16,37,15,300
KORH,11/29/2018,17,36,15,320
KORH,11/29/2018,18,35,14,300
KORH,11/29/2018,19,34,12,310
KORH,11/29/2018,20,34,17,320
KORH,11/29/2018,21,33,13,320
KORH,11/29/2018,22,32,7,310
KORH,11/29/2018,23,31,8,310
KPSM,11/29/2018,0,37,13,290
KPSM,11/29/2018,1,37,14,290
KPSM,11/29/2018,2,38,12,290
KPSM,11/29/2018,3,38,20,300
KPSM,11/29/2018,4,37,18,300
KPSM,11/29/2018,5,37,13,290
KPSM,11/29/2018,6,36,12,290
KPSM,11/29/2018,7,37,14,300
KPSM,11/29/2018,8,38,15,290
KPSM,11/29/2018,9,39,16,300
KPSM,11/29/2018,10,41,17,280
KPSM,11/29/2018,11,40,20,290
KPSM,11/29/2018,12,42,18,290
KPSM,11/29/2018,13,42,13,300
KPSM,11/29/2018,14,41,18,300
KPSM,11/29/2018,15,40,16,290
KPSM,11/29/2018,16,39,18,290
KPSM,11/29/2018,17,37,12,290
KPSM,11/29/2018,18,36,14,280
KPSM,11/29/2018,19,35,13,290
KPSM,11/29/2018,20,34,9,280
KPSM,11/29/2018,21,34,7,280
KPSM,11/29/2018,22,33,6,290
KPSM,11/29/2018,23,32,6,270
KPWM,11/29/2018,0,36,5,280
KPWM,11/29/2018,1,36,9,290
KPWM,11/29/2018,2,38,10,320
KPWM,11/29/2018,3,38,13,320
KPWM,11/29/2018,4,37,9,330
KPWM,11/29/2018,5,38,10,330
KPWM,11/29/2018,6,37,12,320
KPWM,11/29/2018,7,38,12,320
KPWM,11/29/2018,8,38,18,320
KPWM,11/29/2018,9,39,17,320
KPWM,11/29/2018,10,40,15,320
KPWM,11/29/2018,11,41,15,320
KPWM,11/29/2018,12,42,15,320
KPWM,11/29/2018,13,42,16,310
KPWM,11/29/2018,14,41,16,320
KPWM,11/29/2018,15,41,10,330
KPWM,11/29/2018,16,40,7,0
KPWM,11/29/2018,17,39,12,330
KPWM,11/29/2018,18,38,7,320
KPWM,11/29/2018,19,36,6,270
KPWM,11/29/2018,20,33,6,270
KPWM,11/29/2018,21,31,6,290
KPWM,11/29/2018,22,33,3,290
KPWM,11/29/2018,23,32,7,190
KBED,11/30/2018,0,29,5,270
KBED,11/30/2018,1,28,0,0
KBED,11/30/2018,2,28,3,250
KBED,11/30/2018,3,28,0,0
KBED,11/30/2018,4,26,0,0
KBED,11/30/2018,5,25,3,270
KBED,11/30/2018,6,24,0,0
KBED,11/30/2018,7,25,0,0
KBED,11/30/2018,8,28,0,0
KBED,11/30/2018,9,34,5,260
KBED,11/30/2018,10,38,6,290
KBED,11/30/2018,11,40,5,320
KBED,11/30/2018,12,42,6,260
KBED,11/30/2018,13,41,3,290
KBED,11/30/2018,14,40,3,290
KBED,11/30/2018,15,40,5,300
KBED,11/30/2018,16,39,7,290
KBED,11/30/2018,17,38,5,300
KBED,11/30/2018,18,37,3,290
KBED,11/30/2018,19,37,5,330
KBED,11/30/2018,20,36,3,320
KBED,11/30/2018,21,36,3,290
KBED,11/30/2018,22,36,0,0
KBED,11/30/2018,23,31,3,260
KORH,11/30/2018,0,32,13,310
KORH,11/30/2018,1,31,10,330
KORH,11/30/2018,2,31,10,320
KORH,11/30/2018,3,30,12,320
KORH,11/30/2018,4,30,8,320
KORH,11/30/2018,5,29,8,310
KORH,11/30/2018,6,28,7,300
KORH,11/30/2018,7,28,5,300
KORH,11/30/2018,8,30,7,290
KORH,11/30/2018,9,32,9,310
KORH,11/30/2018,10,34,8,300
KORH,11/30/2018,11,35,5,290
KORH,11/30/2018,12,34,8,240
KORH,11/30/2018,13,33,7,260
KORH,11/30/2018,14,33,7,260
KORH,11/30/2018,15,33,5,260
KORH,11/30/2018,16,32,6,280
KORH,11/30/2018,17,31,6,260
KORH,11/30/2018,18,30,6,260
KORH,11/30/2018,19,30,5,290
KORH,11/30/2018,20,30,6,280
KORH,11/30/2018,21,28,6,290
KORH,11/30/2018,22,28,5,280
KORH,11/30/2018,23,28,8,260
KPSM,11/30/2018,0,30,3,290
KPSM,11/30/2018,1,30,6,270
KPSM,11/30/2018,2,30,5,260
KPSM,11/30/2018,3,30,5,280
KPSM,11/30/2018,4,28,0,0
KPSM,11/30/2018,5,26,0,0
KPSM,11/30/2018,6,26,0,0
KPSM,11/30/2018,7,26,3,250
KPSM,11/30/2018,8,29,0,0
KPSM,11/30/2018,9,34,0,0
KPSM,11/30/2018,10,37,0,0
KPSM,11/30/2018,11,39,0,0
KPSM,11/30/2018,12,40,5,280
KPSM,11/30/2018,13,42,0,0
KPSM,11/30/2018,14,42,9,250
KPSM,11/30/2018,15,39,7,280
KPSM,11/30/2018,16,38,5,280
KPSM,11/30/2018,17,36,5,280
KPSM,11/30/2018,18,36,6,270
KPSM,11/30/2018,19,35,5,300
KPSM,11/30/2018,20,34,3,270
KPSM,11/30/2018,21,34,5,260
KPSM,11/30/2018,22,34,5,260
KPSM,11/30/2018,23,33,5,260
KPWM,11/30/2018,0,29,0,0
KPWM,11/30/2018,1,29,7,230
KPWM,11/30/2018,2,31,5,0
KPWM,11/30/2018,3,28,0,0
KPWM,11/30/2018,4,27,3,260
KPWM,11/30/2018,5,25,0,0
KPWM,11/30/2018,6,25,0,0
KPWM,11/30/2018,7,25,0,0
KPWM,11/30/2018,8,29,5,280
KPWM,11/30/2018,9,34,3,270
KPWM,11/30/2018,10,38,3,290
KPWM,11/30/2018,11,39,0,0
KPWM,11/30/2018,12,41,0,0
KPWM,11/30/2018,13,41,0,0
KPWM,11/30/2018,14,41,8,160
KPWM,11/30/2018,15,39,9,150
KPWM,11/30/2018,16,38,3,120
KPWM,11/30/2018,17,38,0,0
KPWM,11/30/2018,18,38,0,0
KPWM,11/30/2018,19,36,6,300
KPWM,11/30/2018,20,36,3,310
KPWM,11/30/2018,21,36,6,30
KPWM,11/30/2018,22,36,5,290
KPWM,11/30/2018,23,36,5,0
KBED,12/1/2018,0,33,3,240
KBED,12/1/2018,1,34,3,270
KBED,12/1/2018,2,34,3,280
KBED,12/1/2018,3,34,3,290
KBED,12/1/2018,4,33,5,300
KBED,12/1/2018,5,31,5,280
KBED,12/1/2018,6,31,6,280
KBED,12/1/2018,7,30,7,320
KBED,12/1/2018,8,33,8,340
KBED,12/1/2018,9,37,8,350
KBED,12/1/2018,10,39,6,340
KBED,12/1/2018,11,40,5,0
KBED,12/1/2018,12,42,0,0
KBED,12/1/2018,13,43,6,260
KBED,12/1/2018,14,43,3,290
KBED,12/1/2018,15,42,0,0
KBED,12/1/2018,16,41,0,0
KBED,12/1/2018,17,36,3,60
KBED,12/1/2018,18,36,0,0
KBED,12/1/2018,19,32,0,0
KBED,12/1/2018,20,32,0,0
KBED,12/1/2018,21,32,0,0
KBED,12/1/2018,22,33,0,0
KBED,12/1/2018,23,34,5,310
KORH,12/1/2018,0,28,7,250
KORH,12/1/2018,1,28,7,250
KORH,12/1/2018,2,29,12,290
KORH,12/1/2018,3,28,10,310
KORH,12/1/2018,4,28,3,290
KORH,12/1/2018,5,28,8,300
KORH,12/1/2018,6,27,5,280
KORH,12/1/2018,7,29,8,350
KORH,12/1/2018,8,30,10,360
KORH,12/1/2018,9,31,8,10
KORH,12/1/2018,10,33,9,30
KORH,12/1/2018,11,35,5,10
KORH,12/1/2018,12,35,0,0
KORH,12/1/2018,13,38,0,0
KORH,12/1/2018,14,38,5,0
KORH,12/1/2018,15,38,3,100
KORH,12/1/2018,16,37,5,140
KORH,12/1/2018,17,35,6,160
KORH,12/1/2018,18,34,5,170
KORH,12/1/2018,19,34,3,130
KORH,12/1/2018,20,35,0,0
KORH,12/1/2018,21,33,5,70
KORH,12/1/2018,22,33,6,130
KORH,12/1/2018,23,33,5,130
KPSM,12/1/2018,0,33,7,266
KPSM,12/1/2018,1,33,3,294
KPSM,12/1/2018,2,33,6,274
KPSM,12/1/2018,3,33,7,318
KPSM,12/1/2018,4,32,7,320
KPSM,12/1/2018,5,33,6,340
KPSM,12/1/2018,6,33,3,250
KPSM,12/1/2018,7,32,6,262
KPSM,12/1/2018,8,32,3,294
KPSM,12/1/2018,9,34,8,318
KPSM,12/1/2018,10,36,3,312
KPSM,12/1/2018,11,37,3,328
KPSM,12/1/2018,12,40,2,282
KPSM,12/1/2018,13,40,1,162
KPSM,12/1/2018,14,40,6,224
KPSM,12/1/2018,15,41,6,140
KPSM,12/1/2018,16,39,1,160
KPSM,12/1/2018,17,35,3,180
KPSM,12/1/2018,18,33,0,0
KPSM,12/1/2018,19,32,0,0
KPSM,12/1/2018,20,31,0,0
KPSM,12/1/2018,21,31,0,0
KPSM,12/1/2018,22,33,0,0
KPSM,12/1/2018,23,32,0,0
KPWM,12/1/2018,0,35,10,60
KPWM,12/1/2018,1,35,6,0
KPWM,12/1/2018,2,35,6,0
KPWM,12/1/2018,3,34,6,0
KPWM,12/1/2018,4,34,7,0
KPWM,12/1/2018,5,34,6,0
KPWM,12/1/2018,6,34,6,0
KPWM,12/1/2018,7,34,5,0
KPWM,12/1/2018,8,34,6,350
KPWM,12/1/2018,9,36,7,0
KPWM,12/1/2018,10,38,10,340
KPWM,12/1/2018,11,40,8,360
KPWM,12/1/2018,12,40,3,0
KPWM,12/1/2018,13,41,5,250
KPWM,12/1/2018,14,42,0,0
KPWM,12/1/2018,15,40,6,110
KPWM,12/1/2018,16,37,5,110
KPWM,12/1/2018,17,35,3,120
KPWM,12/1/2018,18,33,0,0
KPWM,12/1/2018,19,31,0,0
KPWM,12/1/2018,20,30,0,0
KPWM,12/1/2018,21,31,6,110
KPWM,12/1/2018,22,33,6,0
KPWM,12/1/2018,23,34,10,70
KBED,12/2/2018,0,34,0,0
KBED,12/2/2018,1,34,3,320
KBED,12/2/2018,2,35,0,0
KBED,12/2/2018,3,35,0,0
KBED,12/2/2018,4,35,0,0
KBED,12/2/2018,5,36,5,340
KBED,12/2/2018,6,39,5,80
KBED,12/2/2018,7,40,9,100
KBED,12/2/2018,8,43,6,110
KBED,12/2/2018,9,44,9,100
KBED,12/2/2018,10,45,10,110
KBED,12/2/2018,11,47,10,100
KBED,12/2/2018,12,47,5,80
KBED,12/2/2018,13,48,3,80
KBED,12/2/2018,14,48,5,360
KBED,12/2/2018,15,48,5,320
KBED,12/2/2018,16,48,3,290
KBED,12/2/2018,17,48,3,270
KBED,12/2/2018,18,46,5,280
KBED,12/2/2018,19,45,0,0
KBED,12/2/2018,20,45,5,300
KBED,12/2/2018,21,45,3,310
KBED,12/2/2018,22,44,0,0
KBED,12/2/2018,23,44,0,0
KORH,12/2/2018,0,33,6,120
KORH,12/2/2018,1,33,5,110
KORH,12/2/2018,2,33,3,80
KORH,12/2/2018,3,32,6,60
KORH,12/2/2018,4,32,6,80
KORH,12/2/2018,5,33,6,60
KORH,12/2/2018,6,33,9,70
KORH,12/2/2018,7,34,9,70
KORH,12/2/2018,8,35,7,80
KORH,12/2/2018,9,36,10,70
KORH,12/2/2018,10,37,8,70
KORH,12/2/2018,11,39,9,60
KORH,12/2/2018,12,40,7,60
KORH,12/2/2018,13,41,8,50
KORH,12/2/2018,14,42,6,40
KORH,12/2/2018,15,42,3,40
KORH,12/2/2018,16,43,0,0
KORH,12/2/2018,17,43,5,230
KORH,12/2/2018,18,45,8,220
KORH,12/2/2018,19,45,9,250
KORH,12/2/2018,20,44,9,250
KORH,12/2/2018,21,44,8,240
KORH,12/2/2018,22,45,9,260
KORH,12/2/2018,23,45,10,240
KPSM,12/2/2018,0,32,0,0
KPSM,12/2/2018,1,34,0,0
KPSM,12/2/2018,2,34,3,10
KPSM,12/2/2018,3,35,3,10
KPSM,12/2/2018,4,35,3,340
KPSM,12/2/2018,5,35,0,0
KPSM,12/2/2018,6,35,0,0
KPSM,12/2/2018,7,37,0,0
KPSM,12/2/2018,8,41,7,100
KPSM,12/2/2018,9,44,10,120
KPSM,12/2/2018,10,44,13,120
KPSM,12/2/2018,11,45,13,110
KPSM,12/2/2018,12,45,10,90
KPSM,12/2/2018,13,45,10,80
KPSM,12/2/2018,14,46,8,70
KPSM,12/2/2018,15,47,6,50
KPSM,12/2/2018,16,47,5,350
KPSM,12/2/2018,17,46,9,330
KPSM,12/2/2018,18,41,7,310
KPSM,12/2/2018,19,40,8,320
KPSM,12/2/2018,20,39,3,290
KPSM,12/2/2018,21,40,3,260
KPSM,12/2/2018,22,40,0,0
KPSM,12/2/2018,23,40,3,290
KPWM,12/2/2018,0,35,8,60
KPWM,12/2/2018,1,35,10,70
KPWM,12/2/2018,2,35,5,0
KPWM,12/2/2018,3,35,6,0
KPWM,12/2/2018,4,35,7,60
KPWM,12/2/2018,5,35,8,80
KPWM,12/2/2018,6,35,9,70
KPWM,12/2/2018,7,36,8,70
KPWM,12/2/2018,8,43,8,120
KPWM,12/2/2018,9,43,7,150
KPWM,12/2/2018,10,44,9,130
