Wk.Day,Month,Day,Year,Numeric_Time,TMP,WSP,WDR,ISO.tot.dmd,NH.RT.MWh,UES.Cap.DayLoad,UES.Sea.DayLoad,LMP.RT.NH,UES.Sea.NextDayLoad
Fri,12,1,2017,2,42,0,0,11111.12,964.1,31.637,55.39,24.78,58.02
Fri,12,1,2017,3,40,0,0,11278.28,966.4,31.144,55.239,25.68,58.036
Fri,12,1,2017,4,41,0,0,11496.06,1004.8,33.23,57.334,25.89,59.642
Fri,12,1,2017,5,39,3,280,12088.24,1110.2,40.104,63.966,31.22,63.429
Fri,12,1,2017,6,39,0,0,13381.49,1287.9,55.706,75.264,35.29,69.654
Fri,12,1,2017,7,38,3,250,14296.23,1375.3,61.728,80.421,41.03,75.316
Fri,12,1,2017,8,39,5,260,14284.911,1385,64.694,80.538,35.27,80.05
Fri,12,1,2017,9,43,5,280,13987.68,1391.6,65.782,79.026,43.55,81.813
Fri,12,1,2017,10,48,12,300,13824,1393,65.44,78.399,36.26,83.268
Fri,12,1,2017,11,49,10,320,13809.79,1383.8,65.126,78.428,41.39,82.296
Fri,12,1,2017,12,51,14,310,13858.62,1371.7,64.756,77.44,46.34,80.774
Fri,12,1,2017,13,49,12,290,14029.06,1375.8,62.494,77.688,46.31,79.216
Fri,12,1,2017,14,50,14,320,14163.79,1372.7,57.962,78.044,44.76,79.246
Fri,12,1,2017,15,45,15,310,14429.64,1391.9,57.289,79.536,51.13,81.278
Fri,12,1,2017,16,45,13,300,15364.49,1476.8,60.299,87.066,41.39,88.842
Fri,12,1,2017,17,41,7,300,15984.58,1529.2,60.401,92.655,35.66,92.204
Fri,12,1,2017,18,39,7,290,15722.55,1502.5,57.632,91.786,34.14,90.488
Fri,12,1,2017,19,38,8,300,15298.9,1461.1,54.977,89.445,30.6,88.818
Fri,12,1,2017,20,36,7,310,14815.02,1406.3,52.092,85.977,25.93,85.803
Fri,12,1,2017,21,35,5,300,14115.08,1323.7,48.363,80.404,30.03,80.37
Fri,12,1,2017,22,33,3,310,13105.03,1217.3,42.872,73.16,30.18,73.25
Fri,12,1,2017,23,32,5,310,12080.54,1112,38.224,66.16,33.44,66.316
Sat,12,2,2017,0,32,3,300,11350.27,1045.6,35.137,61.308,42.65,61.599
Sat,12,2,2017,1,30,3,300,11193.5,1010.4,32.916,58.989,33.52,59.074
Sat,12,2,2017,2,29,5,310,11490.36,995.5,32.472,58.02,39.12,58.102
Sat,12,2,2017,3,28,3,280,11533.98,996.4,32.362,58.036,26.2,58.01
Sat,12,2,2017,4,28,0,0,11691.38,1020.5,33.242,59.642,26.88,58.94
Sat,12,2,2017,5,28,5,290,12127.64,1075.7,36.052,63.429,58.12,61.85
Sat,12,2,2017,6,27,3,300,12410.89,1160.4,40.213,69.654,62.27,66.765
Sat,12,2,2017,7,28,5,290,13007.52,1247.9,44.462,75.316,52.01,72.206
Sat,12,2,2017,8,29,0,0,13530.01,1323.7,48.994,80.05,43.6,78.156
Sat,12,2,2017,9,32,3,320,13601.28,1346.6,50.223,81.813,30.21,80.9
Sat,12,2,2017,10,36,3,350,13516.82,1338.5,49.872,83.268,31.38,80.96
Sat,12,2,2017,11,38,3,300,13406.98,1317.7,48.932,82.296,33.56,79.479
Sat,12,2,2017,12,40,0,0,13285.56,1301.3,48.022,80.774,46.23,79.878
Sat,12,2,2017,13,40,5,240,13322.87,1285.8,46.686,79.216,50.98,79.672
Sat,12,2,2017,14,40,3,240,13695.68,1281.8,46.542,79.246,57.72,79.912
Sat,12,2,2017,15,40,0,0,14086.29,1312.1,47.963,81.278,46.93,81.831
Sat,12,2,2017,16,39,0,0,14992.05,1421.8,53.438,88.842,59.3,92.361
Sat,12,2,2017,17,37,0,0,15586.8,1478.1,56.106,92.204,81.51,98.919
Sat,12,2,2017,18,36,0,0,15366.65,1451.7,54.464,90.488,73.02,97.512
Sat,12,2,2017,19,35,0,0,14968.48,1408.5,52.53,88.818,60.56,93.393
Sat,12,2,2017,20,34,0,0,14541.86,1360.6,50.076,85.803,53.61,87.554
Sat,12,2,2017,21,32,0,0,13904.23,1287.2,46.1,80.37,44.43,79.802
Sat,12,2,2017,22,32,0,0,13012.11,1191.2,41.227,73.25,40.37,70.92
Sat,12,2,2017,23,32,5,290,12180.75,1092.8,36.441,66.316,34.01,63.564
Sun,12,3,2017,0,32,0,0,11558.5,1023.5,32.731,61.599,31.94,59.476
Sun,12,3,2017,1,32,3,280,11379.87,985.3,30.936,59.074,32.75,57.832
Sun,12,3,2017,2,30,0,0,11692.91,967.8,30.145,58.102,53.46,57.429
Sun,12,3,2017,3,29,0,0,11630.33,966,30.008,58.01,32.61,57.897
Sun,12,3,2017,4,29,3,310,11745.07,982.1,30.839,58.94,41.62,60.921
Sun,12,3,2017,5,28,0,0,12071.38,1022.2,33.02,61.85,49.72,68.838
Sun,12,3,2017,6,28,0,0,12439.22,1088.3,36.43,66.765,60.2,81.49
Sun,12,3,2017,7,27,3,280,12785.16,1170.2,39.974,72.206,56.13,86.148
Sun,12,3,2017,8,27,0,0,13201.16,1259.9,43.728,78.156,53.86,86.04
Sun,12,3,2017,9,31,3,310,13313.38,1295.4,45.937,80.9,38.32,84.654
Sun,12,3,2017,10,37,3,290,13277.27,1300.6,46.164,80.96,33.75,83.852
Sun,12,3,2017,11,40,0,0,13303.86,1299,46.713,79.479,37.26,82.395
Sun,12,3,2017,12,42,0,0,13489.46,1304.7,47.61,79.878,47.04,80.91
Sun,12,3,2017,13,42,0,0,13638.49,1298.5,47.598,79.672,36.06,80.271
Sun,12,3,2017,14,43,0,0,13786.43,1300.1,47.314,79.912,32.03,80.78
Sun,12,3,2017,15,42,6,350,14108.61,1326.2,48.251,81.831,36.16,83.379
Sun,12,3,2017,16,39,0,0,15347.46,1462.9,55.12,92.361,50.79,93.99
Sun,12,3,2017,17,36,0,0,16175.09,1544.6,58.189,98.919,63.36,101.894
Sun,12,3,2017,18,37,0,0,16062.21,1520.5,56.862,97.512,59.41,102.428
Sun,12,3,2017,19,37,0,0,15643.88,1463.6,54.178,93.393,77.18,99.688
Sun,12,3,2017,20,36,0,0,15004.39,1386.4,50.383,87.554,48.03,94.707
Sun,12,3,2017,21,35,0,0,14012.63,1275.9,46.319,79.802,48.36,85.94
Sun,12,3,2017,22,35,3,350,12920.19,1154.4,40.114,70.92,40.87,75.42
Sun,12,3,2017,23,30,6,330,11955.18,1059.6,35.442,63.564,30.09,67.227
Mon,12,4,2017,0,32,6,20,11576.43,1004.7,32.829,59.476,30.5,62.608
Mon,12,4,2017,1,29,6,320,11439.3,975.7,31.145,57.832,25.17,60.412
Mon,12,4,2017,2,30,5,320,11561.57,970.6,31.076,57.429,25.17,59.379
Mon,12,4,2017,3,28,6,350,11672.43,979.9,31.486,57.897,25.39,59.253
Mon,12,4,2017,4,29,5,330,12105.63,1028.9,33.983,60.921,25.72,61.716
Mon,12,4,2017,5,27,5,350,12966.58,1158.2,40.09,68.838,24.57,69.016
Mon,12,4,2017,6,28,5,360,14503.45,1353.1,51.002,81.49,31.83,80.596
Mon,12,4,2017,7,25,6,330,15144,1439.5,56.757,86.148,44.98,85.287
Mon,12,4,2017,8,29,5,340,14987.64,1443.6,58.38,86.04,33.9,85.492
Mon,12,4,2017,9,33,5,340,14439.57,1428.4,58.911,84.654,27.23,86.19
Mon,12,4,2017,10,37,5,340,14064.31,1412.6,59.072,83.852,24.83,86.88
Mon,12,4,2017,11,40,3,10,14025.88,1394.1,58.48,82.395,25.53,85.594
Mon,12,4,2017,12,40,0,0,13873.96,1375.7,57.713,80.91,23.9,84.302
Mon,12,4,2017,13,42,0,0,13989.44,1369.2,57.823,80.271,24.79,84.306
Mon,12,4,2017,14,41,6,120,14130.79,1368.3,56.803,80.78,23.57,84.627
Mon,12,4,2017,15,39,7,100,14617.01,1394.8,57.77,83.379,23.34,87.141
Mon,12,4,2017,16,37,7,120,15976.17,1526.3,63.02,93.99,27.49,94.232
Mon,12,4,2017,17,35,5,130,17026.2,1633.9,66.687,101.894,32.37,98.103
Mon,12,4,2017,18,34,0,0,17001.83,1629.1,64.666,102.428,38.01,97.13
Mon,12,4,2017,19,32,0,0,16585.13,1582.2,61.17,99.688,29.21,93.734
Mon,12,4,2017,20,29,0,0,15933.63,1507.2,57.254,94.707,26.85,88.222
Mon,12,4,2017,21,30,0,0,14865.05,1385.7,51.392,85.94,24.08,79.467
Mon,12,4,2017,22,29,5,40,13434.17,1242.6,44.56,75.42,23.29,68.532
Mon,12,4,2017,23,29,0,0,12440.28,1125.1,38.704,67.227,20.75,59.882
Tue,12,5,2017,0,29,3,290,11645.66,1054.1,35.3,62.608,20.54,54.624
Tue,12,5,2017,1,29,0,0,11413.87,1016.3,33.813,60.412,18.89,52.11
Tue,12,5,2017,2,29,0,0,11245.36,999.9,33.112,59.379,18.39,50.902
Tue,12,5,2017,3,31,5,320,11215.45,1002.9,32.727,59.253,19.15,50.382
Tue,12,5,2017,4,32,5,100,11542.08,1047.3,34.859,61.716,19.81,52.574
Tue,12,5,2017,5,33,5,100,12310.32,1164.3,40.436,69.016,24.12,59.529
Tue,12,5,2017,6,35,6,120,13919.86,1341.5,51.007,80.596,34.72,71.43
Tue,12,5,2017,7,38,8,160,14926.84,1432.4,57.254,85.287,36.57,77.616
Tue,12,5,2017,8,38,7,160,15086.16,1445,59.242,85.492,26.33,78.525
Tue,12,5,2017,9,41,12,160,15153.08,1454.6,61.155,86.19,25.57,79.458
Tue,12,5,2017,10,43,15,150,15270.8,1471.6,61.65,86.88,26.51,80.025
Tue,12,5,2017,11,43,16,150,15357.43,1473.3,61.711,85.594,33.84,79.624
Tue,12,5,2017,12,44,15,140,15365.62,1471.5,61.672,84.302,29.3,77.802
Tue,12,5,2017,13,44,10,160,15373.14,1475.7,61.98,84.306,28.57,77.392
Tue,12,5,2017,14,44,15,160,15325.86,1470.3,60.673,84.627,30.08,77.012
Tue,12,5,2017,15,45,15,140,15507.48,1496,61.619,87.141,32.74,79.344
Tue,12,5,2017,16,46,17,150,16321.2,1579.1,65.128,94.232,30.59,88.724
Tue,12,5,2017,17,47,14,160,16826.88,1622.8,65.433,98.103,30.26,96.364
Tue,12,5,2017,18,48,17,160,16594.05,1607.7,63.992,97.13,31.78,97.125
Tue,12,5,2017,19,49,20,160,16069.97,1563.3,59.852,93.734,26.53,94.758
Tue,12,5,2017,20,50,18,150,15334.06,1477.7,55.942,88.222,32.08,90.644
Tue,12,5,2017,21,51,20,150,14235.86,1345,49.758,79.467,24.16,82.904
Tue,12,5,2017,22,52,17,160,12791.5,1194.1,42.74,68.532,22.21,72.848
Tue,12,5,2017,23,53,17,160,11710.86,1070.9,36.125,59.882,19.07,64.642
Wed,12,6,2017,0,56,16,170,11148.8,994.9,32.693,54.624,22.95,60.009
Wed,12,6,2017,1,57,13,180,10868.36,956.5,31.016,52.11,27.48,57.808
Wed,12,6,2017,2,58,13,190,10754.17,939.2,30.196,50.902,25.12,57.07
Wed,12,6,2017,3,57,8,180,10703.46,937.5,29.34,50.382,23.94,57.194
Wed,12,6,2017,4,57,9,200,10974.38,977.7,32.048,52.574,26.99,60.13
Wed,12,6,2017,5,57,8,230,11499.13,1092,37.462,59.529,23.21,67.744
Wed,12,6,2017,6,52,9,260,12949.12,1275.8,47.311,71.43,27.01,80.18
Wed,12,6,2017,7,50,7,260,14077.84,1376.3,53.369,77.616,42.96,84.254
Wed,12,6,2017,8,48,13,270,14357.57,1396.9,55.949,78.525,42.08,83.602
Wed,12,6,2017,9,46,16,280,14419.64,1406.5,57.018,79.458,38.08,82.172
Wed,12,6,2017,10,43,12,300,14427.97,1412.8,57.4,80.025,45.43,81.298
Wed,12,6,2017,11,42,13,290,14273.08,1401,56.853,79.624,31.51,79.778
Wed,12,6,2017,12,42,9,280,13849.92,1366.1,54.938,77.802,23.23,79.062
Wed,12,6,2017,13,43,12,290,13618.53,1361.8,54.751,77.392,23.03,79.046
Wed,12,6,2017,14,44,9,250,13858.46,1360.8,54.143,77.012,23.5,79.788
Wed,12,6,2017,15,43,7,260,14767.54,1392.8,55.481,79.344,35,82.256
Wed,12,6,2017,16,41,6,230,15852.86,1524.1,60.211,88.724,48.52,91.614
Wed,12,6,2017,17,38,6,220,16849.64,1622.7,62.821,96.364,63.15,97.236
Wed,12,6,2017,18,37,3,230,16754.25,1618.4,60.999,97.125,53.08,97.42
Wed,12,6,2017,19,37,12,270,16410.92,1580.3,58.616,94.758,74.64,94.916
Wed,12,6,2017,20,37,5,260,15831.99,1518.4,55.689,90.644,49.79,90.58
Wed,12,6,2017,21,35,5,230,14853.36,1409,49.631,82.904,36.59,82.434
Wed,12,6,2017,22,35,3,210,13668.55,1270.7,43.225,72.848,24.27,73.236
Wed,12,6,2017,23,33,3,210,12555.53,1156.9,37.68,64.642,23.01,65.054
Thu,12,7,2017,0,32,7,230,12310.38,1097.4,34.588,60.009,24.58,59.77
Thu,12,7,2017,1,32,6,240,12181.13,1066.1,33.197,57.808,23.73,57.796
Thu,12,7,2017,2,31,7,220,12317.35,1052.5,31.816,57.07,23.73,57.195
Thu,12,7,2017,3,31,9,230,12336.4,1061.6,31.396,57.194,24.78,57.6
Thu,12,7,2017,4,31,9,230,12501.49,1114.2,34.276,60.13,25.25,60.153
Thu,12,7,2017,5,31,8,220,13175.22,1230.4,40.128,67.744,25.57,67.617
Thu,12,7,2017,6,31,7,220,14370.46,1419.5,50.325,80.18,28.07,79.822
Thu,12,7,2017,7,31,7,220,15332.7,1501,54.398,84.254,32.36,84.654
Thu,12,7,2017,8,32,5,220,15092.46,1495.5,55.258,83.602,27.47,85.122
Thu,12,7,2017,9,37,8,240,14531.98,1476.8,55.644,82.172,24.77,84.908
Thu,12,7,2017,10,41,15,240,14136.43,1465.2,54.344,81.298,26.34,83.374
Thu,12,7,2017,11,42,15,240,13920.68,1449.3,54.412,79.778,26.3,83.162
Thu,12,7,2017,12,44,12,240,14021.64,1437.7,53.869,79.062,27.14,83.031
Thu,12,7,2017,13,44,18,240,14344.09,1442,53.907,79.046,27.71,82.56
Thu,12,7,2017,14,42,14,260,14609.87,1438.3,52.668,79.788,27.1,82.938
Thu,12,7,2017,15,41,9,260,14880.6,1465,54.124,82.256,28.66,84.97
Thu,12,7,2017,16,41,10,250,16067.46,1578.4,58.276,91.614,37.02,93.276
Thu,12,7,2017,17,39,9,250,16962.07,1657.1,60.212,97.236,48.73,97.634
Thu,12,7,2017,18,38,7,250,16880.91,1641.2,57.397,97.42,34.72,96.254
Thu,12,7,2017,19,37,3,230,16534.46,1604.2,54.928,94.916,31.38,93.333
Thu,12,7,2017,20,37,0,0,15963.46,1540.8,51.886,90.58,27.93,89.332
Thu,12,7,2017,21,36,0,0,15045.05,1427,46.057,82.434,26.26,83.26
Thu,12,7,2017,22,35,5,230,13630.12,1292.3,39.422,73.236,28.52,75.237
Thu,12,7,2017,23,34,5,250,12732.46,1178,33.658,65.054,27.6,67.612
Fri,12,8,2017,0,34,5,260,11975.54,1109.2,30.168,59.77,24.99,62.09
Fri,12,8,2017,1,32,7,240,11762.09,1078.7,28.539,57.796,24.3,58.834
Fri,12,8,2017,2,32,7,210,11698.25,1066.9,28.548,57.195,24.24,57.302
Fri,12,8,2017,3,31,0,0,11727.02,1074,28.84,57.6,24.76,57.08
Fri,12,8,2017,4,30,0,0,12114.36,1118.6,31.196,60.153,25.51,58.326
Fri,12,8,2017,5,29,7,220,12969.99,1237.2,36.781,67.617,27.64,61.982
Fri,12,8,2017,6,29,0,0,14535.12,1417,47.034,79.822,41.56,68.073
Fri,12,8,2017,7,28,7,220,15577.51,1500.3,52.484,84.654,58.26,74.534
Fri,12,8,2017,8,30,0,0,15611.93,1500.2,53.911,85.122,58.21,81.141
Fri,12,8,2017,9,34,9,250,15272.82,1498.3,55.472,84.908,36.27,84.516
Fri,12,8,2017,10,33,7,250,15069.68,1479.6,54.52,83.374,32.06,85.208
Fri,12,8,2017,11,37,9,250,15049.46,1468.3,54.837,83.162,36,86.082
Fri,12,8,2017,12,38,10,240,14943.49,1462.7,53.552,83.031,45.49,87.176
Fri,12,8,2017,13,37,10,270,15226.69,1459.9,54.132,82.56,42.3,87.222
Fri,12,8,2017,14,37,9,250,15415.93,1455.2,53.605,82.938,34.95,88.138
Fri,12,8,2017,15,37,8,260,15607.18,1477.6,55.029,84.97,52.97,90.633
Fri,12,8,2017,16,36,3,250,16591.66,1590.3,59.413,93.276,61.6,98.192
Fri,12,8,2017,17,35,5,200,17126.67,1651.6,60.371,97.634,60.82,101.398
Fri,12,8,2017,18,34,3,190,16829.63,1627.2,57.529,96.254,49.58,98.872
Fri,12,8,2017,19,34,3,190,16368.48,1584.3,55.48,93.333,34.81,94.712
Fri,12,8,2017,20,33,0,0,15810.77,1525,52.713,89.332,32.26,90.135
Fri,12,8,2017,21,33,5,220,15024.82,1433,48.512,83.26,30.99,83.751
Fri,12,8,2017,22,31,0,0,14100.52,1310.6,41.959,75.237,30.32,75.981
Fri,12,8,2017,23,32,0,0,13350.76,1194.2,36.15,67.612,35.6,68.704
Sat,12,9,2017,0,31,0,0,12488.11,1120.9,32.049,62.09,37.63,63.324
Sat,12,9,2017,1,31,0,0,11996.26,1074.8,29.93,58.834,29.29,60.202
Sat,12,9,2017,2,31,0,0,12138.33,1051.7,28.865,57.302,28.44,58.734
Sat,12,9,2017,3,31,0,0,12119.15,1046.2,28.793,57.08,27.43,58.256
Sat,12,9,2017,4,31,0,0,12234.68,1063.1,29.672,58.326,29.48,58.966
Sat,12,9,2017,5,31,0,0,12307.68,1113.2,32.515,61.982,29.12,61.563
Sat,12,9,2017,6,31,5,360,12479.33,1199,37.517,68.073,24.72,66.381
Sat,12,9,2017,7,31,0,0,13268.32,1299.4,42.074,74.534,25.83,71.532
Sat,12,9,2017,8,31,0,0,14163.79,1391.1,46.244,81.141,30.79,76.242
Sat,12,9,2017,9,32,0,0,14712.71,1434.9,48.851,84.516,39.68,80.259
Sat,12,9,2017,10,34,3,80,15121.33,1441.7,49.785,85.208,45.56,81.228
Sat,12,9,2017,11,36,3,280,15462.78,1442.9,49.741,86.082,52.74,80.658
Sat,12,9,2017,12,35,3,270,15642.78,1447.8,49.974,87.176,62.59,80.493
Sat,12,9,2017,13,31,6,320,15677.6,1450.7,49.805,87.222,55.18,80.391
Sat,12,9,2017,14,31,6,330,15705.55,1456.2,50.564,88.138,56.45,80.721
Sat,12,9,2017,15,31,8,350,15926.88,1484.8,50.749,90.633,62.95,83.212
Sat,12,9,2017,16,31,8,360,16839.71,1588,55.226,98.192,70.32,94.034
Sat,12,9,2017,17,31,10,360,17348.03,1637.7,57.488,101.398,80.84,101.434
Sat,12,9,2017,18,31,8,360,17046.44,1599.3,55.354,98.872,67.02,100.533
Sat,12,9,2017,19,31,10,350,16474.64,1537.5,52.489,94.712,62.1,96.684
Sat,12,9,2017,20,30,12,350,15816.76,1468.8,49.451,90.135,41.05,91.578
Sat,12,9,2017,21,30,12,350,15006.28,1381,44.676,83.751,39.47,83.14
Sat,12,9,2017,22,30,12,350,13937.9,1267.6,39.403,75.981,39.35,73.316
Sat,12,9,2017,23,30,10,330,12922.72,1162.1,34.297,68.704,37.58,65.73
Sun,12,10,2017,0,30,13,330,12733.08,1089.2,30.97,63.324,35.94,60.838
Sun,12,10,2017,1,29,10,320,12401.75,1041.5,28.955,60.202,38.81,58.575
Sun,12,10,2017,2,29,8,310,12348.46,1017.8,27.849,58.734,36.56,58.034
Sun,12,10,2017,3,29,5,270,12219.89,1013.2,27.865,58.256,36.52,58.635
Sun,12,10,2017,4,30,7,260,12146.91,1025.5,28.112,58.966,38.44,61.521
Sun,12,10,2017,5,30,5,270,12308.69,1061.7,30.542,61.563,41.72,68.732
Sun,12,10,2017,6,30,8,250,12570.01,1128.5,34.235,66.381,40.43,80.638
Sun,12,10,2017,7,29,8,250,12796.64,1207.2,37.502,71.532,35.77,85.644
Sun,12,10,2017,8,29,9,260,13600.58,1297.2,41.258,76.242,40.56,86.967
Sun,12,10,2017,9,30,8,250,14110.56,1348.6,43.701,80.259,52.05,87.003
Sun,12,10,2017,10,31,8,260,14163.79,1357.2,44.252,81.228,70.39,85.024
Sun,12,10,2017,11,34,7,250,14110.2,1357.3,44.22,80.658,55.19,84.038
Sun,12,10,2017,12,36,10,250,14041.25,1364,44.415,80.493,44.71,82.954
Sun,12,10,2017,13,37,14,260,14012.73,1364,43.918,80.391,41.25,82.818
Sun,12,10,2017,14,36,16,270,14141.83,1361.4,44.151,80.721,41.86,83.316
Sun,12,10,2017,15,36,13,250,14585.9,1395.1,45.887,83.212,42.35,86.05
Sun,12,10,2017,16,34,9,240,15952.34,1543.8,53.023,94.034,49.09,96.033
Sun,12,10,2017,17,32,8,230,16966.34,1641.1,57.954,101.434,47.39,104.085
Sun,12,10,2017,18,31,7,210,16888.53,1625,57.086,100.533,45.73,104.415
Sun,12,10,2017,19,30,7,210,16501.24,1575.8,54.051,96.684,46.55,101.526
Sun,12,10,2017,20,29,7,190,15925.21,1507.2,50.466,91.578,45.55,96.579
Sun,12,10,2017,21,29,8,220,14900.76,1397.7,45.253,83.14,44.99,88.395
Sun,12,10,2017,22,29,3,220,13625.75,1262.3,38.949,73.316,40.52,78.075
Sun,12,10,2017,23,30,5,190,12513.31,1161.8,34.084,65.73,37.97,69.399
Mon,12,11,2017,0,30,7,210,12131.19,1106.5,31.86,60.838,23.5,63.452
Mon,12,11,2017,1,31,6,250,12208.4,1077.3,30.791,58.575,27.54,60.537
Mon,12,11,2017,2,30,6,220,12270.8,1065.7,30.128,58.034,31.75,59.304
Mon,12,11,2017,3,29,8,210,12280.98,1078.8,30.519,58.635,22.76,59.278
Mon,12,11,2017,4,31,7,250,12439.55,1115.4,32.832,61.521,15.73,61.932
Mon,12,11,2017,5,31,7,250,13288.88,1234.3,38.627,68.732,41.84,69.252
Mon,12,11,2017,6,31,6,250,14675.2,1420.3,48.912,80.638,41.14,81.216
Mon,12,11,2017,7,31,5,240,15728.97,1515.7,56.16,85.644,50.65,87.831
Mon,12,11,2017,8,30,5,200,15904.31,1531.1,58.126,86.967,46.91,89.595
Mon,12,11,2017,9,31,6,220,15769.91,1527.2,59.082,87.003,45.87,91.272
Mon,12,11,2017,10,33,5,210,15532.62,1506.5,58.215,85.024,48.76,92.396
Mon,12,11,2017,11,35,8,250,15181.4,1491,57.834,84.038,47.16,92.648
Mon,12,11,2017,12,36,12,250,14956.88,1472,57.44,82.954,43.05,92.445
Mon,12,11,2017,13,37,10,270,14992.71,1476.3,57.998,82.818,42.48,92.025
Mon,12,11,2017,14,38,12,240,15121.38,1471,57.361,83.316,40.74,91.784
Mon,12,11,2017,15,35,8,280,15504.41,1492.9,57.88,86.05,43.52,93.59
Mon,12,11,2017,16,35,3,280,16786.71,1621.5,63.463,96.033,47.11,101.618
Mon,12,11,2017,17,33,0,0,17869.69,1720.5,65.797,104.085,54.51,105.994
Mon,12,11,2017,18,30,7,290,17831.28,1716.9,63.704,104.415,56.34,105.14
Mon,12,11,2017,19,30,6,360,17429.64,1677.3,60.964,101.526,54.86,101.542
Mon,12,11,2017,20,29,0,0,16794.46,1601.3,57.496,96.579,56.35,95.97
Mon,12,11,2017,21,29,0,0,15698.19,1482.1,51.687,88.395,48.81,86.654
Mon,12,11,2017,22,28,0,0,14333.38,1345.2,45.272,78.075,51.65,76.108
Mon,12,11,2017,23,30,3,40,13197.17,1226.5,38.445,69.399,56.3,67.842
Tue,12,12,2017,0,30,0,0,12366.8,1146.4,34.245,63.452,111.23,62.856
Tue,12,12,2017,1,30,5,40,12263.6,1105,32.242,60.537,109.2,60.537
Tue,12,12,2017,2,30,6,30,12271.64,1093.3,31.782,59.304,75.68,59.992
Tue,12,12,2017,3,30,5,20,12272.89,1102.4,32.074,59.278,63.45,60.243
Tue,12,12,2017,4,29,6,340,12329.15,1143.5,33.993,61.932,83.39,63.086
Tue,12,12,2017,5,28,8,10,13090.7,1256.5,39.549,69.252,77.5,70.712
Tue,12,12,2017,6,27,6,30,14579.81,1421.2,48.53,81.216,47.16,83.284
Tue,12,12,2017,7,26,8,40,15657.4,1516.8,54.94,87.831,61.41,88.574
Tue,12,12,2017,8,25,8,40,15963.78,1563.8,59.488,89.595,64.46,89.043
Tue,12,12,2017,9,25,7,20,16160.5,1601.7,62.411,91.272,81.96,89.636
Tue,12,12,2017,10,25,7,10,16288.76,1621.4,63.787,92.396,88.92,89.35
Tue,12,12,2017,11,25,7,30,16299.36,1629.2,65.337,92.648,85.77,89.49
Tue,12,12,2017,12,26,8,20,16216.74,1623.4,65.192,92.445,78.6,89.816
Tue,12,12,2017,13,27,7,20,16168.11,1616.8,65.092,92.025,72.79,89.02
Tue,12,12,2017,14,29,6,30,16079.28,1601.8,64,91.784,60.97,89.22
Tue,12,12,2017,15,30,3,30,16274.98,1614.9,63.63,93.59,48.73,91.894
Tue,12,12,2017,16,31,0,0,17154.37,1709.7,67.358,101.618,51.41,101.937
Tue,12,12,2017,17,32,0,0,17812.23,1767.5,68.68,105.994,53.01,110.084
Tue,12,12,2017,18,31,0,0,17639.78,1753,65.47,105.14,43.47,110.786
Tue,12,12,2017,19,32,0,0,17178.63,1689.3,62.644,101.542,40.04,108.219
Tue,12,12,2017,20,31,3,290,16520.67,1593.7,58.066,95.97,41.46,103.623
Tue,12,12,2017,21,31,3,330,15490.71,1466.1,52.251,86.654,45.27,95.284
Tue,12,12,2017,22,31,0,0,14109.37,1316.2,44.676,76.108,43.34,84.022
Tue,12,12,2017,23,31,0,0,12888.8,1192.6,38.952,67.842,40.38,75.148
Wed,12,13,2017,0,31,0,0,12948.8,1120.1,35.518,62.856,41.07,69.578
Wed,12,13,2017,1,31,3,250,13264.65,1086.1,33.727,60.537,38.25,67.053
Wed,12,13,2017,2,31,0,0,13214.93,1078.4,33.03,59.992,41.2,66.196
Wed,12,13,2017,3,30,3,260,13312.95,1087.3,32.838,60.243,40.88,66.236
Wed,12,13,2017,4,29,5,260,13460.84,1141.3,35.698,63.086,40.28,68.554
Wed,12,13,2017,5,28,6,300,13914,1264.6,42.02,70.712,37.76,75.956
Wed,12,13,2017,6,27,5,280,15593.31,1454.3,53.295,83.284,44.51,87.842
Wed,12,13,2017,7,25,6,260,16427.45,1539.1,57.708,88.574,44.77,92.59
Wed,12,13,2017,8,24,5,250,16501.77,1550.9,60.934,89.043,43.45,92.91
Wed,12,13,2017,9,24,6,260,16668.78,1562.8,63.046,89.636,41.31,92.535
Wed,12,13,2017,10,24,6,250,16453.19,1573.6,62.164,89.35,53.39,91.722
Wed,12,13,2017,11,24,9,270,16299.63,1574.6,63.164,89.49,52.45,88.934
Wed,12,13,2017,12,24,12,270,16252.98,1570.2,62.418,89.816,54.08,87.603
Wed,12,13,2017,13,24,16,270,16318.34,1570.7,61.866,89.02,54.97,87.066
Wed,12,13,2017,14,23,16,280,16416.82,1563.4,61.307,89.22,54.37,87.525
Wed,12,13,2017,15,23,15,270,16847.66,1590.1,63.052,91.894,52.93,90.168
Wed,12,13,2017,16,22,15,270,18141.04,1723.5,69.12,101.937,53.97,100.416
Wed,12,13,2017,17,20,16,270,19126.23,1825.7,71.945,110.084,53.4,108.249
Wed,12,13,2017,18,20,14,270,19044.16,1819.1,69.416,110.786,53.32,108.594
Wed,12,13,2017,19,20,10,270,18687.84,1778.7,67.108,108.219,60.5,106.352
Wed,12,13,2017,20,20,17,260,18094.74,1705.6,63.386,103.623,60.39,102.154
Wed,12,13,2017,21,20,18,260,17072.58,1585.5,57.414,95.284,51.95,94.744
Wed,12,13,2017,22,20,16,260,15577.82,1433.3,50.386,84.022,25.27,84.77
Wed,12,13,2017,23,19,9,250,14619.55,1308.5,44.298,75.148,39.93,75.968
